"protein_id" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"631" "Q04771" 0.0296944884932845 0.46363154267377 1.70919276874342 0.0884790582209565 0.334195225479241 -5.09014721672931
"5734" "Q8TER5-4" 0.0324017437187661 0.0870025776485552 1.67604377397521 0.0949521751060225 0.345894405553646 -5.09021607762231
"7034" "Q8IUZ0" -0.0300326863906981 0.0710907199354613 -1.70792552294534 0.0887520870415436 0.334795972178973 -5.09080914623327
"8198" "B1AHR1" 0.0841963161036583 -1.86196376655086 1.60005847564295 0.111250282589834 0.375971456312423 -5.09143240199506
"1366" "Q15119" -0.0243162886828984 -0.185017053160424 -1.73751991881548 0.083270849893719 0.322967750556097 -5.09186023596411
"4935" "Q96GS4" 0.0191998321744134 -0.0452054083166171 1.7371709979991 0.0833325008455811 0.32306467111802 -5.09245087686602
"1872" "Q2M1P5" -0.433775430881665 -1.89296578818799 -1.60271786468371 0.110635398193236 0.374835407527035 -5.09251496151381
"6072" "Q8TAV0" 0.0418004341977541 0.0945290486485521 1.59403658027731 0.11250982504235 0.377258971945658 -5.09391033980063
"2456" "Q86Y82" 0.013895935397635 0.105498815024532 1.73571866140628 0.0835895139836287 0.32377617460384 -5.09490809137501
"733" "A5A3E0" 0.106074678073256 -2.39537129656092 1.65147866902672 0.100013661636009 0.355084764841461 -5.09522774907186
"6648" "Q96PE7" -0.0453024280303755 -0.213079551748509 -1.7353296955305 0.0836584568275649 0.323900844272628 -5.09556584221919
"4004" "Q9HCU4" -0.0189691094407079 0.0219157333241423 -1.73436477517828 0.083829685346309 0.324421250448693 -5.09719692203152
"7919" "Q9UIG8" 0.0390931367459403 0.362460820838774 1.65448485522235 0.0993220307537274 0.353483737884429 -5.09773374198722
"6089" "Q8NFG4" 0.0197609308314271 0.00575077404298908 1.7338733334686 0.0839170029252558 0.324616606574782 -5.09802730214722
"7611" "O95613" 0.0210029352302646 -0.0775706421909525 1.73324364705565 0.0840289914298773 0.324792758877219 -5.09909093450319
"2963" "Q9H019" 0.0170081944219299 -0.230463565407139 1.73320282206602 0.0840362562687313 0.324792758877219 -5.09915988079592
"503" "Q9BT92" -0.0788858281429909 0.0599541862441499 -1.56188535046243 0.120156965858818 0.389260945846974 -5.10044823617437
"7745" "Q96QE2" 0.0274197131933056 0.227070874741344 1.73240795298425 0.0841778056710619 0.325197204547741 -5.10050195874157
"3256" "Q9H0W9" 0.0395065537146557 -0.103429885123833 1.73176468404938 0.0842925001808913 0.325497594914117 -5.1015876289425
"3722" "O43736" 0.0498513269423819 0.513205597472046 1.70330020786225 0.0896111610549352 0.336739254249931 -5.10173772374187
"5492" "O94972" -0.0410396449098992 -0.185453892180597 -1.5610319022357 0.120337006537155 0.389260945846974 -5.10174861223287
"1308" "Q9HBH0" -0.0325409673901335 -0.0849674728860411 -1.73107632194164 0.0844153754893721 0.32579487974067 -5.10274896663992
"5419" "P41236" -0.0249189143618497 -0.13910457219228 -1.73087146794475 0.0844519708279207 0.32579487974067 -5.10309448897088
"188" "Q9H2G2-2" -0.0138161317194315 0.032200442508446 -1.73066143579721 0.0844895045868339 0.32579487974067 -5.10344870352364
"4627" "A0A087WVS8" 0.0161659876796796 0.0313768336838697 1.73050553557254 0.0845173734778906 0.32579487974067 -5.10371159852865
"5500" "Q9H3E2" -0.0272175687519075 0.0302379502682012 -1.72578814187889 0.0853767613596377 0.327102385764673 -5.10430796652683
"7806" "Q5T9L3" 0.031985945234018 0.0467389186595247 1.7192460233219 0.0865887230073605 0.330168683314955 -5.10480679117243
"1803" "Q5JTJ3" -0.0289049633288927 0.00811681827054717 -1.72981533156218 0.0846408448776039 0.326128170118691 -5.10487521250023
"4581" "Q13255" 0.0239878649423969 0.0303268171060976 1.72929864310685 0.084733371808852 0.3263419896764 -5.10574599884085
"1657" "Q8NCN5" -0.0173545818151424 -0.133728772601994 -1.72830490025228 0.0849115592329316 0.326573467296083 -5.10742005807434
"7988" "Q32Q12" 0.0169119500940753 -0.126148418395154 1.72824972693865 0.0849214612418966 0.326573467296083 -5.10751297538249
"5950" "P32320" 0.0506425430887535 0.391376359882732 1.68889500246223 0.0923828674747534 0.340760915942875 -5.10755650115278
"2561" "Q7KZI7" 0.0135659574247831 -0.02998041129609 1.72813689417124 0.0849417143716094 0.326573467296083 -5.10770298784475
"1274" "P07585" -0.0869372738323303 0.146483876788337 -1.72756000933307 0.0850484336253873 0.326698690979474 -5.10868182074139
"2108" "Q5JTD7" -0.0258182449952558 -0.287898874503427 -1.72732045051501 0.0850883804426493 0.326709720462146 -5.10907753143368
"4959" "A0A0C4DG97" 0.0585767455094315 -2.11154466096868 1.69620155351941 0.0909372358446475 0.338851405247137 -5.10999328043156
"4618" "P48163" 0.0359855611209057 -0.0177717426621685 1.72664247754392 0.0852103279318914 0.326893082166229 -5.11021846511336
"7738" "Q96BP2" -0.0496130627964638 -0.158537264995998 -1.70168894947761 0.0898579596626302 0.337122213075146 -5.11064847007968
"4736" "Q4J6C6" 0.0238860423104953 -0.158262205410164 1.72611279143254 0.0853057017239571 0.327102385764673 -5.11110954702623
"7008" "Q9Y287" 0.0232862836940732 0.487047345474643 1.72552891415484 0.0854109334833937 0.327102385764673 -5.11209148306434
"6082" "P63215" -0.0234619086793513 0.132548958115603 -1.72540375296719 0.0854335049075423 0.327102385764673 -5.11230193056802
"7632" "Q9C0B2-2" 0.0484831539291752 0.0869685714818867 1.5803403760762 0.1156526709437 0.382269818588104 -5.11333448302389
"2994" "O43567" -0.0739783542278364 0.128732961984122 -1.55709603679928 0.121403544536846 0.391154674390744 -5.11446037554372
"3756" "Q8N7J2" 0.0298540000541723 0.0552898197686083 1.7239872274322 0.0856892973411348 0.327730072579582 -5.11468264959867
"196" "Q9H2B2" 0.0310467459768131 0.123478207175587 1.66602687526757 0.0969094243441092 0.349885775432852 -5.11473673363574
"8726" "Q15738" -0.0327557105350472 -0.415125179109131 -1.72346451385218 0.0857838445205956 0.327730072579582 -5.11556067673421
"2894" "P34903" 0.0279783843338961 -0.124574301003145 1.72339239417274 0.0857968960024447 0.327730072579582 -5.11568179912272
"5701" "Q13501" 0.0337177727847522 0.0664785791940709 1.72322058969626 0.0858279939144474 0.327730072579582 -5.11597031848495
"4896" "Q6PKG0" -0.0164815970175864 -0.201983524498483 -1.72311291299668 0.0858474888778366 0.327730072579582 -5.1161511306619
"8248" "Q8IVP5" -0.0514239559745469 -0.693747438809335 -1.68932683995806 0.0922595792027916 0.340490217139599 -5.11789693759229
"5607" "P20393" 0.0472177544323656 0.348276211501613 1.59993611085744 0.11109054804064 0.375644631363823 -5.12039852937063
"4268" "O95271" 0.0312266026713509 0.300196666344378 1.69575165714196 0.0910075061089299 0.338951032895981 -5.1205180688462
"3830" "Q14865" 0.070031416073456 0.276149470291199 1.5782870397791 0.116123542924002 0.382820954635266 -5.12200086802525
"227" "Q6ZMG9" 0.021270221210249 0.302945609941931 1.69485121715074 0.0911784527613238 0.33930089769121 -5.12200258499013
"674" "Q9NRH2" 0.017079645879101 -0.0366941509368266 1.71201652608124 0.0879013958184251 0.333729900884085 -5.12215287067302
"5677" "B7ZC38" -0.0216154232226635 -0.0048716594350756 -1.71808817937934 0.086761227129537 0.33042310847605 -5.12457640410482
"6565" "P78406" 0.0146702727263966 0.156914302616455 1.71802134605081 0.0867734336031113 0.33042310847605 -5.12468830490023
"4846" "P49247" -0.0254429807139684 0.0987121905355962 -1.71797418962857 0.0867820471145922 0.33042310847605 -5.12476725756533
"7353" "Q9NUY8" 0.014526527296896 0.205088901549834 1.71784616523356 0.0868054353293299 0.33042310847605 -5.1249815944701
"7832" "O94827" -0.0333321452006861 -0.137965814935786 -1.69223747673662 0.0916687622477551 0.339567162737635 -5.12555478411049
"6819" "O75462" 0.0522675118304136 0.226467757843944 1.57065694282538 0.117830250870722 0.385387786928628 -5.12793363370969
"4533" "Q8WTR2" 0.0484829098896961 0.457230658528092 1.64673354848198 0.100923567873887 0.356877399720983 -5.12982471844799
"1510" "H0Y3H2" 0.0205739985372023 0.146655033170152 1.7133531746761 0.0876294836596412 0.333128132014132 -5.13249377900716
"6097" "Q5JTH9" -0.0414100651837035 -0.301888967926235 -1.68912986521367 0.0922488736308694 0.340490217139599 -5.13380884738799
"1538" "D6RAJ6" 0.0594723501308662 -0.653151768029755 1.53608871214887 0.126266376923471 0.397629771325046 -5.13398887851826
"3647" "Q9ULU4" 0.0232916245747395 -0.283947585727918 1.70823968737312 0.0885940877722264 0.334486333097197 -5.13437046356043
"6804" "P31930" -0.0185224415734915 -0.366809274005125 -1.71145160770078 0.0879801497257978 0.333879665144431 -5.13566734459167
"3916" "O75146" 0.0205590068731308 0.171668263039351 1.71080809322496 0.0880990767666418 0.333879665144431 -5.13674053645197
"5641" "Q9BRA2" 0.0246412735832521 -0.514378732794646 1.71061175564148 0.088135387569859 0.333879665144431 -5.13706789063528
"6214" "Q9C0C2" 0.0190324095830205 0.00976904935463748 1.7105346411892 0.0881496524837417 0.333879665144431 -5.13719645368629
"1216" "Q9H3N1" 0.017464176873429 0.0911899194693735 1.71043451180536 0.0881681775750217 0.333879665144431 -5.13736337809889
"6412" "Q9ULF5" -0.0235047160215859 -0.586367633161155 -1.71011144165439 0.0882279707863497 0.333962576705031 -5.13790189882742
"6181" "Q15599-3" -0.0304723225222013 0.319856321590936 -1.70952048204127 0.0883374294677614 0.334195225479241 -5.13888670213234
"5987" "Q9NP92" -0.0394599365254379 -0.0710261051771046 -1.69685747904044 0.0907483952095276 0.338799938799514 -5.13895201458968
"246" "Q9NY12" 0.0193489797995179 -0.11440406661279 1.70931246989977 0.0883759840413028 0.334195225479241 -5.13923326401785
"5830" "Q96KN1" 0.0547690523676919 0.23561762144285 1.57206463485444 0.117450836983033 0.385281995432484 -5.13959064926513
"63" "Q6IC98" -0.0182761346917669 -0.478083631914983 -1.7089390447803 0.0884452317259482 0.334195225479241 -5.13985531095527
"89" "F8WEF5" 0.0542818350813018 0.0738944162144998 1.53583986911513 0.12644073896227 0.397680839333015 -5.14072905166683
"1751" "P58340" -0.044880639558804 0.218057403439774 -1.66048649616182 0.0979965225406874 0.351175500582809 -5.14086104067618
"6025" "Q6UXD5" 0.0594972108158175 0.215813170836355 1.66631492327253 0.0968162414497804 0.349885775432852 -5.14123160945942
"24" "Q96A46" -0.0569695443438908 0.00213600220584152 -1.5245475324623 0.129212498075459 0.402339410968531 -5.14125617508545
"156" "Q6STE5" 0.0261372091076052 0.0117183484440313 1.69629039132587 0.0908626134843147 0.338851405247137 -5.14214196541944
"7856" "Q9BXP2" 0.0233237778548893 0.288006567014896 1.69946283609731 0.0902528192078263 0.33808706008121 -5.14303043317537
"5205" "Q92604" -0.0179239943156889 -0.182376298344403 -1.70692012837868 0.0888203795372918 0.334831078968827 -5.1432160871011
"15" "Q6F5E8" 0.0228876376549293 0.102256131988118 1.70662468791752 0.0888753851234777 0.334831078968827 -5.14370756316003
"1067" "Q9BYC5" -0.0282751961976598 0.182183090481961 -1.66383921711262 0.0973019993011165 0.349921652556042 -5.14401036239209
"5798" "O94901-9" -0.021821395005124 0.0347998286884338 -1.70541857396488 0.0891002275476731 0.335503938530629 -5.14571311188082
"8001" "Q13813-2" 0.0111018836369615 -0.153786911034721 1.7052583461666 0.0891301316500456 0.335503938530629 -5.14597943694065
"2324" "A0A087WVF8" 0.042991898457252 0.162956410599154 1.70432133779148 0.0893051728278789 0.336018750530643 -5.14753640786789
"7174" "P06737" 0.0359427099135463 -0.0651660805515055 1.70411818196421 0.0893431607459483 0.336018750530643 -5.14787386900341
"7833" "O15042" -0.0169097726372535 -0.24297532413731 -1.70270024960009 0.0896086628555609 0.336739254249931 -5.15022809000257
"7905" "P27037" 0.0325186412871474 -0.127898940574031 1.6570459003602 0.0986647084989287 0.35244552952358 -5.15066006624705
"6873" "Q9Y4X5" 0.0148833401268803 0.104951756046126 1.70198739045495 0.089742383773425 0.336944987563452 -5.15141093753739
"7844" "Q92610" 0.0543806014510881 -0.0814490310513845 1.53851874492472 0.125643152538132 0.397062839354364 -5.15160152204315
"1843" "Q9H5V9" 0.0441228773602278 0.14143328444078 1.64881738534179 0.100394484431195 0.355577249520776 -5.15184093300911
"6074" "O15034" -0.0160946372575672 -0.180927350344035 -1.70132862737851 0.0898661006029865 0.337122213075146 -5.15250359123845
"8240" "P14649" 0.0131824766608505 0.240286029232256 1.70106460151706 0.0899157238175849 0.337164833310876 -5.15294139971967
"5751" "Q9NSY2" -0.0410148459086192 -0.165568986691959 -1.66350123765174 0.0973284124392715 0.349921652556042 -5.15364127682385
"8251" "P50238" -0.0828948028583968 0.0568667825060329 -1.69971832243911 0.0901690994061351 0.337971120360214 -5.15517276674501
"4689" "P42658" -0.0266340164246575 -0.23298577066889 -1.69904627727853 0.0902957970916278 0.33808706008121 -5.15628598755588
"1539" "Q86XD5-3" 0.0162189080485571 -0.330265113423294 1.69820639621715 0.0904543384290303 0.338308140520392 -5.15767661559015
"4728" "Q14008" 0.0114601978164188 0.0195824382197885 1.69802099993864 0.0904893653207631 0.338308140520392 -5.15798349343577
"5807" "Q9H074" -0.0214762296106589 -0.123956534355551 -1.69698604625715 0.0906851004555728 0.338799938799514 -5.15969599996795
"3874" "O14561" -0.0375816850187496 -1.04151648911755 -1.69064639705122 0.0919139496637131 0.339807620881187 -5.15979705805756
"7227" "O60884" 0.0160431125353539 -0.211634613708147 1.69691532447269 0.09069848816071 0.338799938799514 -5.15981298375582
"7310" "Q9H6X2" -0.0366059438057479 -0.058445550590324 -1.69243427245679 0.091562682363351 0.339567162737635 -5.15984611088689
"2036" "A0A0C4DGG9" 0.0150033426251712 -0.0403574454402502 1.69651288958877 0.0907746998985079 0.338799938799514 -5.16047857661425
"148" "P51161-2" -0.0357554050188215 0.378068495348026 -1.69562882399274 0.0909423029289013 0.338851405247137 -5.16194020133169
"1149" "Q9Y4P8" 0.018172183399955 -0.111742167025846 1.69489876597788 0.0910808972954313 0.339081059132801 -5.16314664170333
"328" "Q8IWJ2" -0.0246050755896852 -0.0199883825471566 -1.69370450160754 0.0913079845352261 0.339567162737635 -5.16511909595862
"2664" "P23435" 0.0400497306752163 0.367123849416733 1.55720212092235 0.121022394814611 0.390497745553407 -5.16529321092702
"7661" "Q9UQE7" 0.025260376090249 0.269115053588189 1.69296749499769 0.0914483530735585 0.339567162737635 -5.16633565952465
"4535" "Q2TAL6" -0.0225782270400154 -0.293363594723695 -1.69274418492409 0.0914909185682649 0.339567162737635 -5.16670417084463
"8396" "P68036" 0.0193587249618743 -0.581901842131233 1.69206888003774 0.0916197368875144 0.339567162737635 -5.16781828384438
"3054" "O14524" 0.0416788920961089 0.192907669476719 1.47970844802086 0.14088553367626 0.422992614226647 -5.16783932935976
"4981" "P26639" 0.0165726804237251 -0.0826593438629258 1.69177956325078 0.0916749705361169 0.339567162737635 -5.16829546300283
"5396" "Q14DG7" -0.0162041511025137 0.00494034814179273 -1.69173432420457 0.0916836095809231 0.339567162737635 -5.16837006992431
"6523" "P78362" -0.017761047700204 0.251329785782323 -1.69167764422389 0.0916944343639894 0.339567162737635 -5.16846354213872
"1071" "Q8TDH9" 0.0436293767141139 0.305615227041032 1.56624643302427 0.118757246161866 0.387109738165781 -5.16983549231515
"2230" "Q0VDF9" 0.0186179242246023 -0.00709371098530947 1.69075237850074 0.0918712882340185 0.339807620881187 -5.16998898364616
"2598" "Q9C0E2" -0.0208287840854303 -0.0413807332264962 -1.69070668417169 0.0918800293083904 0.339807620881187 -5.17006429647953
"5090" "P62072" -0.0220607187667019 -0.121968591004848 -1.69035833405428 0.0919466888452399 0.339807620881187 -5.17063837719384
"7616" "Q8IUZ5" 0.0344670546802383 -0.10261689133233 1.64713874066201 0.100660864815749 0.356091345145073 -5.17149580957741
"3436" "Q8IZD4" 0.0310075783668873 -0.171303843399879 1.61802120624991 0.10692589588147 0.367341518326515 -5.17151552304384
"1251" "Q9NTI2" 0.0171977809269516 -0.0706526998979527 1.68866728367474 0.092270839597068 0.340490217139599 -5.17342357660468
"7736" "Q96HH4" 0.0425530086691043 -0.625513673624238 1.56669004480254 0.118709909340604 0.387109738165781 -5.17430053271684
"8046" "Q9BUB7" 0.0346835257615112 -0.153293510195275 1.67474124082639 0.095028345650405 0.346028835484037 -5.17528347921937
"2802" "P17987" 0.0126314670514426 -0.0270776026759943 1.6873132370917 0.0925310557343258 0.341110571313229 -5.1756517498272
"676" "Q13131" 0.0151821370036028 -0.288094808081274 1.68718837419369 0.0925550812539639 0.341110571313229 -5.17585713161673
"4589" "Q86UR5" -0.0155528534082163 0.0754034864419089 -1.68652772133134 0.0926822846807709 0.341293895782262 -5.17694356369297
"1395" "Q13017" -0.010947755361173 -0.0219843917098618 -1.68590775524972 0.0928017824229066 0.3414917751988 -5.17796270711804
"6879" "O94919" 0.024578949674915 0.038060046294995 1.68584685699763 0.0928135271903229 0.3414917751988 -5.17806279606305
"6209" "P02787" -0.0731743144748923 0.184109009308694 -1.68527349859556 0.0929241632274873 0.341755445876914 -5.17900496167561
"6558" "Q53EL6" 0.0306182310649083 0.0522988726629018 1.68507362679513 0.0929627557611169 0.341755445876914 -5.17933332510243
"8722" "P08311" -0.080145534902917 -0.320610590425142 -1.56606485743764 0.118786283704071 0.387109738165781 -5.17974807359942
"2475" "Q13367-2" -0.0458510835161883 -0.587350936639532 -1.54121977233909 0.124930338130103 0.396002208490096 -5.1808791654947
"3175" "O94856-8" 0.0595370621203801 1.04981290553145 1.62061391289681 0.106357882357855 0.36624683834991 -5.18148393034826
"5556" "Q9P2U8" 0.0470242239685 0.420595262266809 1.68363187589588 0.0932415213559159 0.342209198745661 -5.18170080196324
"7120" "Q96PZ0" -0.0503685792460664 -0.414177106878227 -1.48500420491144 0.1394666141869 0.420595415542423 -5.18241957930571
"3549" "Q6UUV7" 0.0670675559120117 0.401950037299894 1.59225031725027 0.112734656186313 0.377581828321472 -5.18250669415032
"6480" "A8MXV4" -0.0332656805287662 -0.263321621074346 -1.67398825270254 0.0951492637560667 0.346316221890882 -5.18486963803032
"6854" "Q14344" 0.0232318607814924 0.181199929122116 1.68162737413938 0.0936302155211064 0.343206929772042 -5.18498905703661
"2764" "F8W9U4" -0.0350880883760948 -0.0261382055793794 -1.68120088856571 0.0937130838552136 0.343270510174758 -5.18568818271055
"2900" "P00450" -0.0789452456999105 -0.348215012177516 -1.6811371654223 0.0937254706627856 0.343270510174758 -5.18579262729586
"2586" "Q8IZL8" -0.0313352073513949 0.205964544257812 -1.67366115654818 0.0952070676742378 0.346316221890882 -5.18610346072136
"8231" "P14324" 0.0269859565555782 0.114944383944498 1.68007118356759 0.0939328770028374 0.343887209035731 -5.18753923450411
"620" "Q9BQA1" 0.0129364735953083 0.358330258407091 1.67901193521357 0.0941393393730382 0.344071281026633 -5.18927373135054
"1645" "Q96R05" 0.0636525554826899 0.698103397907252 1.65105602984819 0.09982613425129 0.354602869468428 -5.19013313580533
"1104" "P20036" -0.0721656675114082 -0.228723967563396 -1.54337630178167 0.124233454120898 0.394644988360977 -5.19046955888538
"4176" "Q86X83" 0.0178241992922647 0.0578058295096312 1.67356919349885 0.0952251708626427 0.346316221890882 -5.1907996771852
"8510" "Q8WVB3-2" 0.0417856469603403 -0.145451920758769 1.60880770883831 0.108953398692069 0.371224152531844 -5.1909061952463
"3519" "Q9UGK8" 0.0332469248164778 0.156692633509548 1.66722904561219 0.096493170552764 0.349485334529781 -5.19129534192821
"6611" "P11177" -0.0221384581078872 -0.411697992555362 -1.67751065973295 0.0944325851019484 0.344999975090535 -5.19173019820926
"6694" "Q9P286" -0.0199071280641673 0.0439009503265293 -1.67695933438602 0.0945404605811392 0.345110900372616 -5.19263176436866
"5181" "Q96CS3" 0.0114501229949929 -0.29795711904043 1.67675514542364 0.0945804385383417 0.345110900372616 -5.19296559473644
"6368" "Q9HD45" -0.0209702686910406 0.111113739868624 -1.66328930849139 0.0972931503064321 0.349921652556042 -5.19468462599531
"6909" "Q6ZVM7" -0.014739434158012 -0.172763721724575 -1.67524128507873 0.0948772605413353 0.345818032426658 -5.19543937349865
"7197" "O75880" -0.0163057873191373 0.31321356772973 -1.67518729746167 0.0948878597048217 0.345818032426658 -5.19552755341314
"8151" "P49750-4" 0.0473254260679246 0.592757411696259 1.67516638419746 0.0948919657748138 0.345818032426658 -5.19556171104896
"1368" "Q9Y371" 0.0396427974202167 0.381948215033242 1.65739265321824 0.0985080925726987 0.352151444929258 -5.19575024669373
"5025" "O75683" -0.0424537454127493 0.00760656960619529 -1.61297541172591 0.108003230063698 0.369314886814631 -5.19710866836682
"5682" "O00151" -0.0496707047712747 0.27939907660466 -1.6628209901753 0.0973733808964166 0.349938206439452 -5.19844555166605
"2305" "P35790" 0.0380910919105633 0.328046011897578 1.62540050668805 0.105249826669145 0.364157173693134 -5.19859010685798
"1912" "P22061" 0.0186728487908993 -0.00929591206694248 1.67311783691774 0.0952948673283118 0.346426720667114 -5.19890557384244
"960" "Q96TC7" -0.0189339237321247 -0.00689819707818689 -1.67217765800243 0.0954802389429599 0.346957470336232 -5.20043889132985
"7450" "O95502" 0.0376102701004835 0.0503919790066478 1.67174638936166 0.0955653676026155 0.347123668307604 -5.20114195485816
"365" "P53701" -0.0194670152975746 0.171923894288518 -1.67115045072213 0.095683101154718 0.347408111815153 -5.20211317390779
"5209" "Q8NFV4" -0.0358647955296225 0.0337326308139859 -1.67087660251403 0.0957372416803084 0.347461521287841 -5.20255935848878
"5272" "P04196" 0.0413842416968426 0.321006220121259 1.66304730444504 0.0973213709372634 0.349921652556042 -5.20265747710029
"6717" "Q9Y6B7" -0.0474812741353461 0.382752809101447 -1.50392872158968 0.134385637996762 0.411642462593275 -5.20333921719421
"3550" "E9PD12" 0.0212640089482252 0.100402481483051 1.67028058100565 0.0958551619125883 0.347640161957853 -5.20353021613128
"4973" "P42167" -0.0267588129423048 -0.172504875662765 -1.67019956269448 0.0958712000439759 0.347640161957853 -5.20366216035044
"5143" "Q9NRZ7" -0.0156773106386585 0.268306770323745 -1.66993658136571 0.0959232738781024 0.347640161957853 -5.20409040127689
"180" "P54296" -0.09874952118625 -0.523573094690453 -1.52202127523352 0.129652133489718 0.40356376732032 -5.20490171718876
"5076" "Q9H6S3" 0.0727090287280527 -0.223617116878782 1.64841953268399 0.100336111019045 0.355561693289512 -5.20546929479541
"6821" "Q7Z7H8" -0.0546550697233194 0.147728638505937 -1.66232968087175 0.0974521514528389 0.349938206439452 -5.20906036547886
"7824" "Q7Z5J4" -0.103178861024065 0.0719643053999709 -1.57685106337416 0.116177075797125 0.382820954635266 -5.20966208786667
"3769" "Q9UKB5" 0.0258992113920487 -0.0375570403101881 1.65382367838519 0.0992036091700557 0.353347697658258 -5.20997684663268
"8351" "O14786" 0.0278433887560124 -0.00152619693005399 1.65847949920476 0.0982399249034513 0.351620722278316 -5.21004994776209
"4231" "H0Y476" 0.0157076695101798 -0.406228939086977 1.66618492930408 0.096668631192923 0.34983325588174 -5.21019240982622
"8144" "O43813" 0.0214163123374171 0.203261548885181 1.66580110108923 0.0967451497995041 0.349843589737738 -5.2108159408346
"1488" "A0A096LNZ9" 0.0899650074878165 0.0930987961687022 1.66577232551055 0.0967508883557497 0.349843589737738 -5.21086268123184
"708" "Q9Y2Z4" -0.0203329590223902 -0.328138242229097 -1.6649438923136 0.0969162155879458 0.349885775432852 -5.21220797166554
"6591" "O00478" 0.031278839274778 -0.220785826569578 1.66452625256715 0.0969996483711367 0.349885775432852 -5.21288592650019
"4784" "P53007" -0.0211325369664191 0.108271914520957 -1.66451240686653 0.0970024153442563 0.349885775432852 -5.2129083993727
"420" "Q96KG9" 0.0119382402548766 0.0538985180246181 1.66450305882038 0.0970042835262759 0.349885775432852 -5.21292357202574
"3225" "Q8IUS5" -0.0222154592858992 0.18572183573418 -1.66432189554917 0.0970404942303553 0.349885775432852 -5.21321759848875
"3621" "O43677" -0.031697419626832 -0.116732071492331 -1.66370276632097 0.0971643270423618 0.349921652556042 -5.21422220271702
"6219" "P62263" -0.0145425577832179 0.264788053838835 -1.66309866053284 0.0972852773250884 0.349921652556042 -5.21520207588317
"5637" "Q8N4C8-3" -0.0183267847094423 -0.0622854924037096 -1.66307005720689 0.0972910071013192 0.349921652556042 -5.21524846245336
"8149" "Q9H0D6" 0.0217371988997124 -0.0544145204139805 1.66244588274124 0.0974161083219466 0.349938206439452 -5.21626050318848
"2354" "Q9NZD8" -0.0249907616457122 0.203714920367386 -1.65926108240848 0.0980756816766108 0.351175500582809 -5.21626161870066
"3283" "P28066" 0.0144220223760635 -0.288735701659341 1.66204498692571 0.0974965266561926 0.349954946189152 -5.21691032158016
"3427" "O15431" 0.0426977667826546 0.0181518315788279 1.50420401609082 0.134219212041043 0.411642462593275 -5.21879459884023
"2125" "H0YLM1" 0.0308186019607022 -0.310198523690513 1.66074590034129 0.0977574853423271 0.350576168628772 -5.21901497392512
"1939" "Q9UEY8-2" 0.0249400201621599 0.0131099608290223 1.66058945608598 0.097788949442751 0.350576168628772 -5.21926832046102
"8554" "Q8TE77" 0.0252612192411269 -0.250704231528927 1.65478860932423 0.098987209106875 0.353290922093877 -5.22045856654342
"7095" "Q13772" 0.0682832027733785 0.349397701053432 1.52787921788624 0.128086749876954 0.400300788301196 -5.22094040126845
"7581" "Q8WWQ0" 0.0217144162195868 -0.0477150500663098 1.65934375811049 0.0980397746824749 0.351175500582809 -5.2212847728116
"2817" "Q96I23" 0.0756715410223046 -2.86247139421064 1.63643187499638 0.102813310823554 0.360192609545156 -5.22220383588125
"1927" "Q16270" -0.0443203068707365 0.320107615611208 -1.65374232023235 0.0991867872047714 0.353347697658258 -5.22293977649594
"6100" "P10636-8" 0.0659360792984637 -0.0690550114834794 1.54611456873279 0.123523132210879 0.393663390613682 -5.22441931434201
"8141" "Q9GZT9" 0.0189664885506568 0.0766300531587598 1.65702517535243 0.0985080035789762 0.352151444929258 -5.22503398068006
"808" "A7MCY6-2" -0.35168066059259 4.08215673967185 -1.4781267791399 0.141134891862688 0.423164568592721 -5.22525460498379
"5184" "Q9NSU2" 0.0423373438420077 0.00389195627296722 1.62945848409438 0.104303070569916 0.362428492847831 -5.22525728591193
"1186" "Q9NYR9" 0.0366659792046902 0.31961660339796 1.59270224808381 0.112487361954673 0.377258971945658 -5.22592293737317
"5030" "P20309" 0.0560378096671907 0.226583445477401 1.65622333204944 0.0986703496748381 0.35244552952358 -5.22632938335776
"2174" "A0A087WWY0" -0.156624772285367 0.155225779516096 -1.58424447716131 0.114360051413889 0.380889899653271 -5.22688285562225
"30" "O43617" 0.0145403026497139 0.155131664692139 1.65522556603884 0.0988726631063144 0.353025083992237 -5.22794044508473
"6094" "Q8IW70" 0.0271163392732312 0.238268048966252 1.63408108297131 0.10332827304421 0.360544470799468 -5.22840126746599
"5664" "O14966" 0.031352756014328 0.041675247432311 1.62647801183696 0.104943024203549 0.363555722714648 -5.22848985745526
"3190" "Q15814" 0.0148895860414791 -0.133136797171716 1.65433134174897 0.0990542643402529 0.353347697658258 -5.22938351073231
"3531" "Q9UI10-2" 0.0142005860994971 0.120531105759676 1.65392531449081 0.0991368095893828 0.353347697658258 -5.23003848939149
"691" "Q99519" 0.0482646591654976 0.575107913804396 1.50795717270472 0.133220936739334 0.410909241195622 -5.2304817702958
"4877" "Q8WZA2" -0.0146403841196926 -0.21701604876365 -1.65363801467677 0.0991952508918908 0.353347697658258 -5.23050184867896
"126" "Q6JQN1" -0.041046597115123 -0.352581809634514 -1.53687639814545 0.125776139037652 0.397111908706481 -5.23098071757524
"6450" "Q8N1C3" -0.033928630334615 0.229123257861247 -1.5343738000773 0.126452758943612 0.397680839333015 -5.23272363286201
